cliente;prodotto;giorno;quantity
C000028;M000283;03/04/2023;1851,68
C000935;M000090;21/05/2023;7874,32
C000252;M000430;28/05/2023;5476,89
C001151;M000371;15/04/2023;6156,85
C001748;M000461;05/06/2023;9676,75
C001003;M000139;18/04/2023;2862,57
C001698;M000049;25/04/2024;8512,95
C001659;M000295;16/06/2024;6148,53
C001590;M000336;28/05/2024;9341,49
C001879;M000174;23/04/2024;6363,6
C001257;M000286;20/04/2023;3778,34
C000875;M000456;31/05/2024;968,49
C000170;M000418;14/05/2023;721,74
C000566;M000425;02/05/2023;9419,82
C000015;M000305;21/05/2024;1878,63
C000883;M000458;20/04/2024;2497,46
C001533;M000235;16/04/2024;4306,08
C001908;M000442;10/06/2024;1171,56
C000885;M000379;23/04/2023;8612,39
C000834;M000373;02/04/2023;1822,8
C001595;M000031;26/05/2024;2868,59
C000670;M000093;19/05/2023;8324,02
C000699;M000020;21/04/2023;4321,02
C001300;M000085;28/05/2023;262,41
C000992;M000396;15/06/2024;9969,49
C000234;M000150;20/06/2024;3800,85
C001426;M000057;22/04/2024;6733,1
C001765;M000186;31/05/2023;8140,77
C001316;M000112;15/06/2023;6586,3
C001617;M000153;08/05/2024;6884,71
C001346;M000223;10/05/2023;3628,35
C000377;M000088;04/04/2023;4562,46
C001250;M000138;27/05/2023;5305,13
C001414;M000162;24/06/2024;6648,16
C000057;M000238;17/05/2024;9748,91
C001244;M000382;12/05/2024;8214,62
C000544;M000382;20/06/2023;7483,64
C001223;M000471;28/06/2023;7866,91
C001724;M000286;28/04/2023;859,21
C001870;M000031;05/04/2024;3520,44
C000452;M000360;28/04/2024;3430,78
C000055;M000420;27/06/2023;7346,46
C000308;M000272;12/06/2024;1664,88
C001606;M000479;13/06/2024;8473,61
C000173;M000113;18/04/2024;2296,43
C001173;M000007;13/04/2023;4058,95
C000795;M000409;25/06/2023;5567,4
C000567;M000413;02/06/2023;4355,62
C001157;M000394;19/05/2024;9660,81
C001647;M000111;08/04/2024;2455,82
C001777;M000141;30/05/2023;8632,58
C001813;M000338;28/04/2024;4236,34
C001478;M000253;21/05/2024;7345,57
C000153;M000139;03/05/2023;4482,02
C000298;M000213;28/05/2024;745,94
C001489;M000344;18/06/2023;4826,0
C001166;M000030;22/04/2024;1609,14
C001939;M000014;10/05/2023;8976,29
C000317;M000011;04/05/2024;7817,82
C000128;M000154;04/05/2024;4427,84
C001131;M000472;11/06/2024;4589,34
C000227;M000450;26/04/2024;1804,69
C001001;M000211;17/05/2024;8378,61
C001339;M000129;19/06/2023;8607,99
C000059;M000441;28/05/2023;4139,52
C000203;M000291;18/06/2024;9684,66
C001627;M000237;30/04/2024;1957,02
C000576;M000119;11/04/2023;2200,16
C001328;M000230;06/04/2024;3433,17
C000699;M000097;23/04/2023;1128,45
C001039;M000416;15/06/2023;5726,09
C000548;M000089;12/04/2023;3354,18
C001847;M000254;24/04/2024;7642,27
C000841;M000134;14/05/2023;4854,32
C000113;M000134;10/05/2023;2123,92
C000270;M000399;19/06/2023;3469,56
C001944;M000210;06/04/2024;9669,38
C001430;M000291;07/04/2024;6345,98
C001009;M000185;20/04/2024;7963,45
C001002;M000053;09/06/2024;3069,75
C001361;M000417;14/06/2023;3836,79
C001947;M000326;17/06/2024;1051,22
C000396;M000056;14/05/2023;2359,58
C000962;M000122;10/05/2023;7872,43
C001479;M000165;03/04/2023;5690,36
C000249;M000397;07/06/2024;4406,02
C001588;M000108;16/05/2024;2219,74
C000050;M000461;07/05/2024;9981,04
C001996;M000439;22/06/2023;3725,82
C001151;M000311;28/05/2023;5150,51
C000856;M000274;15/05/2024;9751,73
C000610;M000138;14/04/2024;2115,17
C001176;M000305;22/06/2023;4066,02
C000788;M000494;09/04/2024;4299,73
C001196;M000251;30/06/2024;1165,54
C000816;M000299;15/04/2024;8340,59
C000583;M000124;04/05/2024;6419,33
C000926;M000471;15/04/2024;4610,51
C000896;M000031;11/04/2023;4376,34
C001627;M000028;01/05/2023;5825,62
C001988;M000241;23/04/2023;5843,87
C001647;M000399;30/06/2024;7782,65
C001621;M000065;29/05/2023;5386,72
C000814;M000071;04/06/2023;163,5
C000788;M000074;17/05/2023;2040,84
C001757;M000137;24/06/2023;8644,65
C000822;M000293;11/04/2024;8190,11
C000978;M000309;01/04/2024;8896,43
C000181;M000413;01/04/2024;3890,97
C001821;M000472;16/05/2023;1351,1
C001989;M000004;23/05/2024;5101,01
C000742;M000021;16/04/2024;830,13
C001095;M000159;24/06/2023;4323,12
C001942;M000489;14/04/2023;7561,44
C000897;M000051;04/05/2023;2163,08
C001703;M000417;27/04/2024;6380,08
C000255;M000368;15/05/2024;8767,16
C000449;M000175;29/05/2023;9839,11
C000205;M000246;10/04/2024;3044,3
C001599;M000095;28/05/2024;5213,32
C001025;M000160;10/06/2023;8022,13
C001326;M000183;26/05/2023;9118,86
C000711;M000232;22/04/2023;5223,91
C001175;M000285;29/05/2024;6479,85
C000644;M000487;01/05/2024;5982,14
C000766;M000022;17/04/2024;8559,19
C001291;M000140;30/04/2023;1218,83
C001979;M000148;28/05/2024;4744,7
C001444;M000010;01/06/2024;4735,92
C001247;M000474;11/05/2024;5460,01
C000665;M000360;01/04/2024;1885,13
C001311;M000466;04/06/2023;5011,67
C000746;M000466;29/04/2023;9210,64
C000126;M000133;30/06/2023;3666,84
C000865;M000089;26/04/2024;1286,86
C001635;M000187;11/06/2024;5579,53
C000968;M000458;11/04/2024;7831,47
C001692;M000169;30/06/2023;4835,91
C001115;M000362;10/06/2024;6768,72
C001639;M000306;01/06/2023;6432,5
C001761;M000486;28/04/2024;4422,22
C001668;M000413;14/04/2023;5401,41
C000662;M000233;10/06/2023;8556,72
C001519;M000469;06/05/2023;5033,1
C000802;M000482;07/05/2023;3043,1
C000330;M000406;27/06/2024;5249,42
C000706;M000320;12/04/2024;1358,67
C000453;M000464;19/05/2023;3432,53
C001893;M000301;07/06/2023;5117,87
C000350;M000034;05/05/2024;3716,08
C000862;M000303;08/05/2024;5019,97
C001969;M000215;07/06/2023;412,22
C000837;M000022;11/06/2023;3762,27
C001223;M000035;28/06/2024;7789,49
C001405;M000189;29/05/2024;4239,67
C000263;M000022;11/04/2023;2831,04
C001596;M000497;12/04/2023;9560,46
C001496;M000067;07/05/2023;9151,98
C001069;M000102;23/06/2024;5055,79
C000105;M000416;06/06/2023;1187,78
C001210;M000450;14/04/2023;3386,02
C001873;M000038;26/04/2024;7510,11
C001469;M000187;11/04/2024;3244,06
C000978;M000173;19/04/2023;4320,81
C001359;M000253;12/05/2024;263,24
C000288;M000171;12/05/2024;9923,84
C001710;M000360;19/06/2023;9587,5
C000363;M000191;05/04/2024;8288,04
C001223;M000001;02/04/2023;6311,95
C000947;M000219;17/06/2024;3613,15
C001215;M000466;03/05/2024;4622,64
C001120;M000097;21/05/2023;6494,65
C001124;M000443;11/04/2023;3890,72
C001504;M000328;21/04/2024;2685,67
C001534;M000479;23/05/2023;1394,14
C000027;M000371;17/06/2023;7875,99
C000429;M000304;03/04/2024;8349,47
C000053;M000437;16/05/2023;6409,82
C001385;M000089;02/05/2024;5362,67
C001088;M000211;17/06/2023;6334,02
C001036;M000336;08/04/2024;7693,77
C000651;M000213;03/06/2023;1516,91
C001943;M000384;24/05/2023;1273,07
C000194;M000448;21/06/2023;9787,59
C000816;M000249;12/06/2023;7908,39
C000942;M000455;01/05/2024;5697,55
C000726;M000044;18/06/2024;8854,07
C001558;M000021;17/04/2024;8134,16
C001195;M000092;01/06/2024;6345,66
C001248;M000320;04/05/2024;2548,72
C001486;M000370;29/04/2024;5358,08
C001860;M000361;20/05/2024;4346,17
C000865;M000222;09/06/2023;4536,65
C001162;M000470;29/06/2023;3867,2
C000527;M000210;02/06/2024;9804,13
C000238;M000467;27/04/2023;5526,64
C000892;M000229;24/05/2023;2594,46
C001787;M000019;06/04/2023;1860,19
C000204;M000042;24/06/2024;7086,98
C001747;M000155;27/04/2023;3236,82
C001234;M000159;26/05/2024;1927,25
C001713;M000192;09/05/2024;5761,59
C001262;M000316;17/06/2023;9301,31
C001003;M000292;12/05/2023;5198,54
C001816;M000149;08/05/2024;6988,69
C001196;M000488;27/06/2023;5403,69
C000064;M000461;09/06/2024;1345,87
C000697;M000248;15/05/2023;4810,67
C001129;M000454;05/06/2024;9854,58
C001236;M000141;13/05/2024;7515,11
C001935;M000273;08/04/2024;2136,56
C000394;M000065;09/05/2024;8249,1
C001733;M000474;30/05/2023;1001,65
C001979;M000469;20/06/2023;5239,04
C000651;M000499;25/06/2023;3222,91
C000348;M000143;19/06/2023;6542,29
C001861;M000246;05/06/2023;7608,05
C000036;M000419;05/04/2023;8708,95
C001064;M000491;23/04/2023;9135,57
C001327;M000225;11/05/2023;2512,56
C000833;M000212;29/05/2024;1420,84
C001008;M000247;15/05/2023;4822,07
C000938;M000386;05/05/2023;4685,36
C001884;M000042;15/05/2024;1712,89
C000219;M000283;26/06/2023;2305,73
C000585;M000495;31/05/2023;5069,67
C001692;M000056;12/06/2023;9052,35
C000545;M000284;07/04/2023;6152,42
C001392;M000088;26/06/2023;4670,04
C001929;M000191;18/05/2024;283,84
C001278;M000357;08/05/2024;9751,89
C000696;M000116;08/06/2024;3220,21
C001036;M000318;21/04/2024;2664,54
C000115;M000070;07/04/2023;9592,4
C000293;M000264;22/05/2023;2338,63
C001076;M000354;03/06/2024;155,64
C000741;M000254;19/05/2023;7940,19
C000610;M000031;27/06/2024;1486,04
C001291;M000472;17/04/2024;4838,21
C001446;M000450;26/05/2024;1174,51
C001784;M000298;05/06/2024;6696,72
C000167;M000492;19/04/2023;8571,9
C001494;M000166;07/06/2024;6590,7
C001743;M000182;06/04/2024;7115,45
C001534;M000200;14/04/2024;6206,57
C001685;M000104;29/04/2024;7126,16
C000976;M000002;26/04/2023;2409,86
C000937;M000418;09/06/2024;923,44
C000642;M000056;08/04/2023;9112,62
C000937;M000286;23/04/2024;9027,68
C000422;M000174;04/05/2024;8530,91
C000679;M000355;16/06/2024;8553,19
C000354;M000121;14/04/2024;7029,35
C001961;M000232;09/06/2024;1065,51
C001500;M000396;21/04/2024;1388,05
C000809;M000332;14/05/2024;795,73
C000279;M000145;20/05/2023;7157,09
C001691;M000315;24/04/2024;325,22
C001994;M000147;19/05/2023;9716,89
C000664;M000021;15/06/2023;2725,77
C001109;M000243;31/05/2023;4765,5
C001682;M000436;08/06/2023;4857,77
C000548;M000230;21/06/2024;512,92
C000148;M000407;22/05/2024;5227,33
C001883;M000219;23/04/2024;8269,99
C001174;M000305;24/05/2024;5407,58
C000590;M000491;03/05/2023;1732,61
C001917;M000468;25/05/2023;3745,9
C001046;M000192;24/04/2023;3709,69
C001034;M000374;01/04/2024;4660,02
C000610;M000297;08/04/2023;9972,27
C000703;M000498;22/04/2023;871,52
C001642;M000107;14/04/2024;3498,66
C000795;M000274;15/05/2024;2911,22
C000470;M000270;06/06/2023;5116,91
C001948;M000394;15/04/2024;7506,68
C000444;M000184;28/06/2023;8682,62
C000817;M000347;06/05/2024;6287,83
C000025;M000283;14/06/2024;8717,92
C000969;M000017;29/06/2023;8370,32
C000767;M000221;19/06/2023;7704,25
C001254;M000052;03/06/2024;3313,44
C001774;M000424;18/05/2024;6113,31
C001615;M000327;02/04/2024;6434,53
C000680;M000347;28/04/2024;1156,19
C000842;M000452;13/04/2024;8294,68
C001267;M000444;19/06/2023;9205,96
C000738;M000435;22/06/2023;7209,95
C000486;M000199;28/05/2024;6850,34
C001865;M000070;15/06/2024;4293,58
C000353;M000079;24/05/2023;7459,78
C001215;M000379;09/04/2023;5154,03
C000195;M000274;01/04/2024;8007,47
C001043;M000323;09/04/2023;6835,09
C001268;M000057;10/05/2024;3988,2
C000919;M000094;26/06/2024;5643,42
C001351;M000174;17/04/2024;2661,0
C000443;M000089;28/05/2024;1670,41
C001342;M000436;13/05/2023;1444,92
C001745;M000178;19/04/2024;1435,52
C000799;M000162;03/05/2024;9273,58
C001053;M000335;26/06/2023;575,55
C001003;M000462;17/04/2023;7053,27
C001227;M000214;15/04/2023;8454,8
C000821;M000203;06/05/2023;6625,11
C001873;M000126;19/05/2024;2829,79
C001665;M000396;25/05/2023;4068,9
C001953;M000339;28/05/2023;7157,23
C000698;M000012;07/04/2023;5801,37
C001072;M000071;03/05/2023;9653,04
C001235;M000126;04/05/2023;3752,96
C001385;M000121;02/04/2024;3647,83
C001244;M000369;27/04/2023;5019,72
C000001;M000104;09/05/2024;1716,91
C001094;M000485;15/05/2024;8895,4
C000455;M000096;02/04/2023;2115,98
C000047;M000027;18/05/2024;3855,9
C000538;M000009;17/05/2023;371,32
C001727;M000155;05/06/2023;8707,95
C000692;M000155;08/06/2024;2679,74
C000366;M000274;30/06/2024;9389,56
C001701;M000350;05/05/2023;272,99
C001994;M000431;18/04/2023;7069,07
C001009;M000057;15/06/2024;7426,24
C000074;M000286;06/04/2024;1781,38
C000178;M000247;06/06/2023;2703,9
C000419;M000358;15/06/2024;4774,12
C000819;M000193;14/06/2024;5371,51
C000427;M000152;12/04/2023;3051,22
C000127;M000365;12/05/2023;8160,1
C000430;M000374;29/04/2023;5225,93
C001445;M000166;18/05/2024;7928,87
C001267;M000002;15/05/2024;5822,98
C000748;M000025;23/04/2024;8071,12
C001419;M000007;22/04/2024;7683,06
C000522;M000280;09/05/2023;9071,71
C000175;M000206;13/06/2023;6391,95
C001300;M000449;06/04/2023;3459,94
C000572;M000297;18/06/2024;1791,57
C000188;M000409;29/05/2023;9155,39
C000107;M000141;04/06/2023;8612,36
C001706;M000112;24/06/2023;4128,36
C001003;M000078;11/06/2023;7459,57
C000156;M000296;23/06/2024;3619,93
C001412;M000359;19/05/2024;6573,13
C000084;M000199;17/06/2024;417,59
C001447;M000170;16/06/2023;6589,74
C001812;M000364;26/06/2023;7805,82
C001287;M000324;30/06/2024;3074,64
C001956;M000271;13/05/2023;2081,33
C000382;M000050;19/05/2024;3830,17
C001932;M000163;25/06/2024;6269,86
C000155;M000300;21/05/2024;5444,19
C001996;M000102;12/04/2023;5114,55
C001976;M000324;10/05/2023;5886,72
C000892;M000261;01/06/2023;9724,21
C001340;M000241;16/04/2024;9360,11
C000149;M000344;09/04/2024;1628,85
C001165;M000495;03/05/2023;2142,99
C001819;M000267;22/05/2023;2310,17
C001114;M000441;17/06/2024;1591,78
C000697;M000071;11/04/2023;691,84
C000269;M000169;17/06/2023;6039,35
C001083;M000475;08/04/2024;7431,41
C001930;M000149;23/04/2023;5598,38
C000660;M000335;02/06/2024;2689,7
C001673;M000472;24/05/2024;8623,87
C000534;M000219;21/04/2023;3980,78
C001302;M000465;12/05/2023;605,79
C000918;M000442;30/04/2024;7024,7
C000104;M000207;16/06/2024;2551,12
C000927;M000269;11/06/2024;5056,93
C000918;M000480;05/06/2023;5984,86
C000620;M000298;19/06/2023;4169,31
C001218;M000398;16/04/2023;6577,3
C000443;M000115;23/04/2024;5726,06
C001276;M000148;02/04/2024;7151,48
C000414;M000192;09/04/2023;6693,13
C000490;M000449;30/04/2024;3250,54
C001313;M000449;11/04/2023;7615,01
C000295;M000319;29/06/2024;4432,19
C001637;M000485;09/05/2023;8894,59
C000646;M000428;02/05/2024;5033,69
C000572;M000291;09/06/2023;4721,83
C001461;M000358;28/06/2023;7716,7
C000213;M000284;20/06/2023;235,03
C000690;M000021;23/06/2023;7762,95
C001969;M000350;05/06/2023;1926,5
C001976;M000386;23/04/2023;9955,03
C001761;M000271;23/05/2024;6279,34
C001134;M000314;23/06/2023;2422,62
C000837;M000151;01/05/2024;4630,84
C001535;M000478;10/05/2023;1044,65
C000830;M000190;26/06/2024;618,63
C001830;M000383;18/04/2023;8664,09
C001188;M000343;19/04/2023;2960,65
C000433;M000240;17/04/2024;5692,25
C001193;M000144;18/06/2024;4878,93
C000235;M000288;17/05/2023;1681,97
C001905;M000400;17/06/2023;6530,38
C000375;M000308;12/06/2023;8755,92
C000194;M000042;25/06/2024;3919,1
C001308;M000147;10/04/2024;3487,42
C000633;M000438;18/05/2023;7131,6
C000627;M000142;25/05/2024;225,55
C001833;M000046;10/05/2023;1629,97
C001621;M000057;07/05/2023;1669,68
C001928;M000252;28/05/2023;7556,85
C000084;M000035;16/04/2023;4496,31
C000709;M000263;08/06/2023;1842,67
C001614;M000014;06/04/2023;5481,6
C000159;M000310;24/04/2024;1712,7
C001983;M000298;29/04/2023;2902,8
C000405;M000032;13/06/2023;9588,49
C000775;M000461;12/05/2024;6404,03
C001553;M000388;21/05/2024;2890,51
C001053;M000211;05/04/2024;6470,66
C000976;M000183;24/06/2023;1632,83
C000866;M000107;22/04/2024;332,3
C001683;M000304;05/04/2024;8244,28
C001424;M000120;31/05/2023;5854,52
C001494;M000359;02/06/2024;6173,17
C000878;M000151;19/04/2024;4423,85
C000809;M000403;26/06/2024;317,48
C001076;M000097;22/04/2024;4439,65
C001168;M000383;20/04/2023;3467,08
C000536;M000489;18/05/2023;2017,53
C001778;M000138;05/05/2024;1201,61
C001682;M000160;23/06/2024;580,33
C001709;M000177;06/06/2024;5832,34
C001323;M000177;27/06/2023;8625,79
C000106;M000352;28/06/2023;3939,99
C000409;M000259;27/06/2024;3106,04
C000246;M000060;30/04/2024;6363,44
C000387;M000172;30/05/2023;5318,52
C001789;M000190;04/06/2024;8192,45
C001255;M000111;10/06/2024;2340,21
C000491;M000367;23/04/2024;7506,14
C001163;M000066;23/05/2023;8593,68
C001626;M000316;05/04/2023;9800,56
C001568;M000189;17/06/2023;9553,86
C000935;M000057;17/06/2024;9115,81
C000130;M000468;20/05/2023;478,55
C000159;M000164;07/04/2024;701,93
C000780;M000298;09/06/2024;2807,1
C000799;M000048;27/06/2023;2178,96
C001263;M000237;04/06/2024;5169,7
C000224;M000256;22/04/2023;3559,14
C001399;M000247;11/05/2023;5477,11
C001339;M000234;22/05/2024;9120,61
C001523;M000354;18/05/2023;2028,78
C001459;M000128;03/04/2024;8866,16
C001619;M000033;19/06/2024;5041,16
C000176;M000033;12/05/2024;6180,22
C000645;M000266;22/04/2024;9270,22
C001580;M000387;02/04/2023;6147,14
C000579;M000222;06/06/2023;1721,93
C000669;M000057;18/06/2024;877,55
C000198;M000280;18/06/2024;9841,01
C000028;M000234;06/05/2023;6318,11
C000958;M000169;01/04/2023;3691,95
C000265;M000108;28/05/2024;2955,45
C001557;M000369;29/06/2024;7533,97
C001546;M000306;20/04/2023;5732,29
C001050;M000398;11/04/2024;9906,48
C000175;M000136;01/05/2024;9564,24
C000861;M000060;21/05/2024;6385,77
C001922;M000275;15/04/2023;8212,71
C000246;M000306;26/04/2024;5696,96
C000884;M000081;29/05/2023;3144,22
C000886;M000368;12/05/2023;8937,01
C000825;M000157;22/06/2024;6903,96
C000780;M000281;12/05/2024;5649,04
C000206;M000309;20/06/2024;2222,81
C000417;M000016;09/04/2024;8264,37
C000120;M000089;17/04/2023;9014,69
C000331;M000255;24/06/2024;8544,46
C000670;M000414;02/06/2024;1202,79
C001398;M000476;08/05/2024;1717,56
C000741;M000131;21/06/2023;1893,07
C001544;M000425;28/06/2024;3956,35
C001330;M000494;11/04/2024;4116,84
C000147;M000291;12/05/2023;4930,98
C001732;M000124;08/05/2024;7322,74
C000326;M000217;24/05/2023;7803,92
C001377;M000399;15/05/2023;6659,91
C000373;M000240;30/05/2024;4738,51
C000449;M000323;11/06/2023;3283,0
C001162;M000415;30/04/2023;6039,72
C000653;M000363;14/05/2024;9022,06
C001689;M000239;27/05/2024;3357,79
C000730;M000250;27/05/2023;2837,39
C000714;M000387;09/05/2024;8539,96
C000701;M000465;15/04/2023;9935,86
C001697;M000429;15/05/2023;2072,46
C001589;M000141;05/05/2023;2116,92
C000776;M000163;02/05/2023;1389,22
C001724;M000010;15/05/2023;4938,99
C000335;M000440;14/04/2023;425,5
C000113;M000200;21/05/2023;7606,95
C001414;M000135;12/06/2024;5592,42
C000307;M000123;17/06/2023;3636,79
C000086;M000010;30/05/2023;6772,77
C000506;M000091;13/04/2023;5643,33
C000620;M000287;11/05/2024;4533,58
C000548;M000168;22/06/2023;5411,11
C000077;M000105;26/05/2023;695,89
C000160;M000372;22/05/2023;4455,31
C001399;M000222;24/05/2023;1649,03
C001674;M000322;05/05/2023;5552,48
C000011;M000033;13/04/2023;2290,62
C000591;M000225;16/05/2024;1489,56
C000647;M000130;01/04/2023;7963,1
C000433;M000411;06/04/2024;3802,18
C001984;M000267;27/06/2024;9382,38
C000156;M000470;06/04/2023;4614,12
C001241;M000118;16/06/2023;384,67
C000821;M000163;21/04/2023;5028,39
C001544;M000234;15/04/2024;1285,32
C001102;M000387;11/05/2023;5440,53
C000261;M000264;20/06/2023;9207,47
C001761;M000067;04/04/2024;2728,83
C000878;M000242;18/05/2024;7532,41
C001901;M000402;14/05/2023;7321,4
C001537;M000439;20/04/2023;9876,68
C000986;M000157;15/05/2023;8320,53
C001906;M000194;09/05/2024;2117,16
C000842;M000124;30/06/2024;6405,06
C000467;M000122;12/04/2024;4535,1
C000616;M000458;21/05/2024;4156,21
C001134;M000281;17/04/2024;3947,4
C000899;M000434;21/06/2024;1166,47
C000956;M000405;30/05/2024;2795,07
C000180;M000437;30/04/2023;8055,91
C000291;M000277;20/06/2023;4288,26
C001912;M000061;23/04/2024;5487,42
C000448;M000139;18/05/2023;7523,5
C001136;M000069;10/04/2023;473,09
C001173;M000051;18/04/2023;1798,76
C001923;M000081;16/06/2024;1700,78
C001606;M000319;31/05/2024;1127,8
C000819;M000471;12/04/2024;1202,19
C000630;M000065;01/05/2024;6969,46
C001931;M000081;15/04/2023;9004,99
C000713;M000353;15/06/2023;2520,5
C000981;M000323;24/05/2024;2147,59
C001984;M000280;02/05/2024;176,52
C000878;M000413;14/04/2023;6184,36
C001370;M000028;27/06/2023;6768,78
C000056;M000401;05/06/2024;6625,27
C001610;M000020;01/06/2023;6384,47
C001672;M000294;12/04/2023;1448,69
C000817;M000457;29/04/2024;6940,86
C001781;M000244;25/04/2023;8772,2
C001772;M000355;05/05/2024;9556,03
C001178;M000347;26/06/2023;9387,11
C000430;M000096;03/04/2024;1478,2
C001180;M000014;07/05/2024;4480,58
C000568;M000230;26/04/2023;5950,76
C001471;M000412;26/04/2023;8828,74
C000648;M000127;14/05/2023;8779,55
C000339;M000457;25/06/2023;5710,27
C000006;M000439;14/06/2024;1312,18
C001065;M000231;29/04/2024;2660,05
C000719;M000322;24/05/2024;534,36
C000291;M000206;09/05/2023;2723,48
C000443;M000493;15/06/2023;2952,33
C000372;M000034;02/06/2023;5810,79
C001558;M000464;27/05/2024;1905,0
C001498;M000341;04/05/2023;2190,69
C000267;M000448;30/06/2023;8461,99
C001497;M000439;04/06/2023;5792,08
C001210;M000474;11/05/2023;5592,74
C001960;M000337;05/04/2024;2888,48
C000681;M000290;22/06/2023;8269,73
C001513;M000033;19/06/2023;7838,38
C000922;M000409;13/04/2023;714,31
C001412;M000166;10/06/2024;1485,65
C001364;M000202;20/05/2023;9578,88
C000636;M000153;06/06/2023;9893,03
C001630;M000500;28/04/2023;8227,77
C000529;M000269;28/05/2023;8061,63
C000010;M000357;28/05/2024;3971,47
C000473;M000349;03/04/2024;1828,46
C001324;M000367;22/06/2023;1437,6
C000383;M000186;19/04/2024;4333,13
C000387;M000237;11/05/2023;2561,45
C001157;M000149;12/06/2024;8210,19
C000712;M000016;05/05/2024;7655,4
C000253;M000370;19/05/2023;2786,1
C000530;M000246;16/04/2024;8755,17
C000777;M000082;28/06/2023;6981,19
C000872;M000038;13/05/2024;9230,77
C001440;M000358;14/05/2023;6280,74
C000485;M000112;16/04/2023;2782,87
C000794;M000239;03/05/2023;354,25
C001786;M000385;10/05/2024;2752,7
C000404;M000332;04/06/2024;6286,37
C000366;M000392;25/05/2024;5338,1
C001447;M000276;10/06/2023;8800,38
C001152;M000275;11/04/2024;4528,04
C000066;M000162;22/06/2023;4661,1
C001604;M000418;21/04/2024;8624,08
C001499;M000425;09/05/2023;2671,41
C001055;M000147;29/05/2023;4300,27
C000444;M000391;21/04/2023;8123,57
C000672;M000143;26/04/2024;9213,61
C000832;M000439;23/05/2024;3603,7
C001994;M000436;27/04/2024;2888,95
C001651;M000440;16/06/2024;6889,33
C001235;M000179;05/06/2024;622,75
C001762;M000024;08/05/2024;9435,87
C000101;M000125;30/06/2024;2281,77
C001309;M000432;30/05/2023;5658,37
C000591;M000340;16/04/2023;9265,08
C001283;M000455;14/04/2024;3981,55
C001124;M000306;22/06/2024;5375,97
C000141;M000390;16/04/2024;2665,31
C000797;M000247;06/04/2023;4398,8
C001663;M000113;13/05/2024;1368,9
C001957;M000020;29/05/2024;3431,69
C000729;M000387;28/04/2024;1822,05
C001796;M000103;30/04/2023;696,31
C000843;M000186;16/05/2023;2741,32
C001890;M000410;10/04/2023;5025,21
C000561;M000420;28/04/2023;4178,89
C001241;M000172;24/04/2024;804,47
C000414;M000301;13/06/2023;2924,74
C000793;M000097;30/04/2023;790,15
C001763;M000135;07/05/2024;1157,56
C001023;M000352;06/05/2023;9411,18
C000357;M000402;27/04/2024;7779,46
C000516;M000201;29/06/2024;8062,58
C000256;M000139;11/06/2024;9007,58
C001591;M000278;27/06/2024;870,65
C000186;M000399;29/05/2024;9417,08
C000854;M000341;31/05/2023;8356,25
C001974;M000204;26/04/2023;1362,9
C001460;M000075;09/04/2024;1093,91
C001395;M000295;29/06/2024;3498,57
C001552;M000009;01/04/2023;7296,3
C000246;M000490;23/04/2024;2359,05
C001024;M000401;23/05/2023;8291,0
C000183;M000203;10/06/2024;9903,55
C000294;M000265;21/05/2023;2057,88
C000669;M000354;20/06/2023;4764,95
C001648;M000310;18/05/2024;1636,25
C001375;M000008;06/06/2023;9979,25
C000259;M000079;21/06/2023;6464,66
C000617;M000057;20/04/2024;8372,25
C001887;M000375;25/06/2023;3631,03
C000907;M000095;16/04/2023;5806,11
C001897;M000020;02/04/2024;4667,69
C000527;M000378;20/05/2023;6238,23
C001592;M000108;06/06/2023;8451,45
C001734;M000407;28/06/2024;2426,51
C001736;M000265;25/05/2023;3579,91
C001089;M000317;07/05/2023;4081,19
C000725;M000185;20/04/2023;2755,56
C001729;M000070;05/04/2024;6265,88
C001333;M000335;04/06/2024;2840,46
C000561;M000103;02/05/2023;9374,61
C001854;M000329;03/04/2023;3491,79
C001326;M000300;07/05/2023;2608,15
C000527;M000122;07/05/2023;8382,53
C001890;M000177;09/04/2024;5657,6
C000543;M000069;27/06/2023;8378,77
C000487;M000020;15/05/2024;2179,46
C000761;M000395;03/04/2023;7320,31
C001334;M000258;01/04/2023;337,65
C001756;M000072;22/05/2023;115,66
C000576;M000142;07/05/2023;6150,05
C001679;M000344;11/05/2023;7930,24
C001531;M000295;23/06/2023;862,77
C000992;M000055;06/04/2023;8516,13
C001435;M000178;16/05/2024;3180,29
C001479;M000350;16/04/2024;6563,06
C000900;M000266;24/04/2023;9529,62
C000289;M000027;15/06/2024;7699,41
C001883;M000424;26/06/2024;7489,09
C000278;M000173;16/05/2023;7707,67
C001815;M000163;09/06/2023;3179,8
C000243;M000181;16/04/2024;5408,83
C001615;M000382;22/05/2024;6490,58
C000995;M000447;27/04/2024;9156,54
C000879;M000307;16/04/2024;5065,27
C000517;M000220;01/04/2024;5522,87
C001061;M000077;22/06/2024;9607,89
C000307;M000134;19/04/2023;5637,7
C001878;M000003;25/06/2024;6942,48
C001981;M000206;13/04/2023;9904,22
C001030;M000105;14/04/2024;4151,11
C000769;M000246;14/06/2023;2046,57
C000560;M000375;24/05/2024;5624,62
C000666;M000168;22/04/2023;7221,89
C001775;M000375;06/06/2024;1534,97
C000402;M000044;17/06/2023;9036,8
C001334;M000237;24/04/2024;3521,4
C001975;M000145;04/06/2024;8132,5
C000044;M000435;26/05/2023;7174,32
C001646;M000455;29/04/2024;815,06
